date,tmpc,relh,year
1980-03-26,13.272727272727273,69.20590909090909,1980
1980-03-27,16.157894736842106,69.78315789473685,1980
1980-03-28,16.952380952380953,64.55380952380953,1980
1980-03-29,18.25,70.747,1980
1980-03-30,15.521739130434783,82.40130434782608,1980
1980-03-31,14.521739130434783,72.75304347826086,1980
1980-04-01,16.227272727272727,57.303636363636365,1980
1980-04-02,18.0,58.85782608695652,1980
1980-04-03,14.545454545454545,58.247727272727275,1980
1980-04-04,12.875,55.50791666666667,1980
1980-04-05,9.545454545454545,85.82772727272727,1980
1980-04-06,10.625,75.99208333333333,1980
1980-04-07,10.157894736842104,76.78421052631579,1980
1980-04-08,11.238095238095237,72.0652380952381,1980
1980-04-09,10.727272727272727,74.48136363636364,1980
1980-04-10,12.25,64.0625,1980
1980-04-11,11.047619047619047,67.09333333333333,1980
1980-04-12,12.272727272727273,67.96727272727273,1980
1980-04-13,14.85,70.3345,1980
1980-04-14,15.368421052631579,69.4757894736842,1980
1980-04-15,15.391304347826088,78.60173913043478,1980
1980-04-16,14.1,89.583,1980
1980-04-17,14.304347826086957,86.64173913043479,1980
1980-04-18,14.473684210526315,85.58526315789474,1980
1980-04-19,12.818181818181818,83.95,1980
1980-04-20,15.25,70.0675,1980
1980-04-21,12.526315789473685,75.4821052631579,1980
1980-04-22,11.764705882352942,62.70058823529412,1980
1980-04-23,11.842105263157896,68.92210526315789,1980
1980-04-24,12.8,69.736,1980
1980-04-25,13.19047619047619,66.22857142857143,1980
1980-04-26,14.181818181818182,72.18181818181819,1980
1980-04-27,15.142857142857142,62.24857142857143,1980
1980-04-28,15.136363636363637,71.4959090909091,1980
1980-04-29,16.11111111111111,83.05944444444444,1980
1980-04-30,17.2,70.26750000000001,1980
1980-05-01,14.545454545454545,74.2540909090909,1980
1980-05-02,16.90909090909091,67.75545454545454,1980
1980-05-03,20.0,66.1921052631579,1980
1980-05-04,17.476190476190474,74.35952380952381,1980
1980-05-05,17.238095238095237,69.82809523809523,1980
1980-05-06,17.545454545454547,69.64863636363636,1980
1980-05-07,18.38095238095238,78.24761904761905,1980
1980-05-08,19.058823529411764,72.6029411764706,1980
1980-05-09,19.57894736842105,63.724736842105266,1980
1980-05-10,17.9,61.7035,1980
1980-05-11,16.0,72.63434782608695,1980
1980-05-12,16.3,77.579,1980
1980-05-13,17.954545454545453,78.9718181818182,1980
1980-05-14,16.136363636363637,87.40636363636364,1980
1980-05-15,17.22222222222222,70.08111111111111,1980
1980-05-16,19.08695652173913,63.0508695652174,1980
1980-05-17,17.22222222222222,80.69,1980
1980-05-18,16.166666666666668,73.70208333333333,1980
1980-05-19,14.761904761904763,79.3847619047619,1980
1980-05-20,15.666666666666666,75.05944444444444,1980
1980-05-21,16.952380952380953,76.61571428571429,1980
1980-05-22,20.476190476190474,61.28000000000001,1980
1980-05-23,18.3,61.94500000000001,1980
1980-05-24,19.5,55.85863636363637,1980
1980-05-25,20.09090909090909,63.90772727272727,1980
1980-05-26,18.047619047619047,77.75952380952381,1980
1980-05-27,18.347826086956523,76.42521739130434,1980
1980-05-28,17.05,80.6135,1980
1980-05-29,17.142857142857142,85.60571428571428,1980
1980-05-30,19.0,68.74736842105263,1980
1980-05-31,19.047619047619047,68.6752380952381,1980
1980-06-01,20.666666666666668,58.333333333333336,1980
1980-06-02,19.142857142857142,59.01285714285714,1980
1980-06-03,18.954545454545453,62.776363636363634,1980
1980-06-04,17.38095238095238,73.22380952380952,1980
1980-06-05,18.294117647058822,74.3970588235294,1980
1980-06-06,20.61904761904762,64.11095238095238,1980
1980-06-07,22.904761904761905,60.24952380952381,1980
1980-06-08,24.17391304347826,66.13956521739131,1980
1980-06-09,20.666666666666668,78.85857142857142,1980
1980-06-10,21.681818181818183,63.795,1980
1980-06-11,21.55,71.18100000000001,1980
1980-06-12,23.666666666666668,58.305,1980
1980-06-13,23.291666666666668,66.63375,1980
1980-06-14,24.61904761904762,66.96666666666667,1980
1980-06-15,23.941176470588236,64.38647058823528,1980
1980-06-16,22.894736842105264,56.1121052631579,1980
1980-06-17,22.526315789473685,58.25421052631579,1980
1980-06-18,23.80952380952381,43.74857142857143,1980
1980-06-19,23.63157894736842,51.647368421052626,1980
1980-06-20,22.529411764705884,61.75647058823529,1980
1980-06-21,23.333333333333332,66.51111111111112,1980
1980-06-22,25.944444444444443,60.20277777777778,1980
1980-06-23,24.352941176470587,69.82882352941176,1980
1980-06-24,23.789473684210527,63.881052631578946,1980
1980-06-25,24.476190476190474,60.944761904761904,1980
1980-06-26,24.727272727272727,60.52136363636364,1980
1980-06-27,22.476190476190474,58.93714285714286,1980
1980-06-28,21.0625,60.643125,1980
1980-06-29,21.727272727272727,60.70136363636364,1980
1980-06-30,21.238095238095237,68.60857142857142,1980
1980-07-01,24.82608695652174,57.27739130434783,1980
1980-07-02,23.772727272727273,62.72,1980
1980-07-03,23.5,57.17272727272727,1980
1980-07-04,23.235294117647058,53.72705882352941,1980
1980-07-05,23.0,59.97380952380953,1980
1980-07-06,25.6,57.004,1980
1980-07-07,23.88235294117647,71.04882352941176,1980
1980-07-08,28.0,56.37210526315789,1980
1980-07-09,28.0,58.028499999999994,1980
1980-07-10,22.55,69.626,1980
1980-07-11,22.954545454545453,55.03454545454545,1980
1980-07-12,22.05,51.485,1980
1980-07-13,22.652173913043477,54.75913043478261,1980
1980-07-14,22.818181818181817,64.2009090909091,1980
1980-07-15,26.375,61.715,1980
1980-07-16,29.11764705882353,54.48647058823529,1980
1980-07-17,24.5,58.065,1980
1980-07-18,23.714285714285715,54.78047619047619,1980
1980-07-19,23.65,61.302,1980
1980-07-20,26.047619047619047,57.144285714285715,1980
1980-07-21,27.09090909090909,54.5859090909091,1980
1980-07-22,24.05,60.142999999999994,1980
1980-07-23,22.333333333333332,72.08619047619047,1980
1980-07-24,22.666666666666668,75.34666666666666,1980
1980-07-25,22.88888888888889,79.47277777777778,1980
1980-07-26,25.6,61.37949999999999,1980
1980-07-27,26.818181818181817,55.42136363636364,1980
1980-07-28,23.476190476190474,72.08714285714285,1980
1980-07-29,26.17391304347826,65.90478260869565,1980
1980-07-30,26.136363636363637,67.08363636363637,1980
1980-07-31,24.954545454545453,65.62045454545455,1980
1980-08-01,25.181818181818183,66.78454545454545,1980
1980-08-02,28.458333333333332,55.112500000000004,1980
1980-08-03,29.52173913043478,54.19826086956522,1980
1980-08-04,28.25,54.36375,1980
1980-08-05,27.0,70.90739130434783,1980
1980-08-06,28.608695652173914,49.80652173913043,1980
1980-08-07,25.61904761904762,62.81476190476191,1980
1980-08-08,26.3,73.535,1980
1980-08-09,27.31578947368421,58.90105263157894,1980
1980-08-10,26.55,60.702,1980
1980-08-11,26.733333333333334,57.425333333333334,1980
1980-08-12,27.4,50.0875,1980
1980-08-13,26.27777777777778,54.265,1980
1980-08-14,25.095238095238095,67.71333333333334,1980
1980-08-15,28.095238095238095,67.21095238095238,1980
1980-08-16,26.869565217391305,59.376086956521746,1980
1980-08-17,25.52173913043478,53.90391304347826,1980
1980-08-18,25.294117647058822,61.77588235294118,1980
1980-08-19,24.5,70.671,1980
1980-08-20,24.043478260869566,72.83043478260869,1980
1980-08-21,25.42105263157895,61.25368421052631,1980
1980-08-22,26.217391304347824,52.38913043478261,1980
1980-08-23,29.25,45.03875,1980
1980-08-24,27.0,50.26111111111111,1980
1980-08-25,24.25,71.3615,1980
1980-08-26,26.52173913043478,72.3404347826087,1980
1980-08-27,27.2,77.428,1980
1980-08-28,23.428571428571427,85.60619047619048,1980
1980-08-29,24.0,73.91130434782609,1980
1980-08-30,25.1,72.6465,1980
1980-08-31,25.666666666666668,69.95666666666666,1980
1980-09-01,24.8,68.5185,1980
1980-09-02,23.157894736842106,83.74578947368421,1980
1980-09-03,22.695652173913043,79.73434782608696,1980
1980-09-04,22.65,75.39099999999999,1980
1980-09-05,25.65,71.62,1980
1980-09-06,24.454545454545453,82.58181818181818,1980
1980-09-07,23.238095238095237,82.07619047619048,1980
1980-09-08,23.6875,73.971875,1980
1980-09-09,22.95,74.8475,1980
1980-09-10,23.65,70.1615,1980
1980-09-11,23.4,65.8415,1980
1980-09-12,24.714285714285715,71.90428571428572,1980
1980-09-13,23.823529411764707,71.75588235294117,1980
1980-09-14,24.952380952380953,65.14047619047619,1980
1980-09-15,23.08695652173913,69.64608695652174,1980
1980-09-16,22.045454545454547,72.65363636363637,1980
1980-09-17,22.894736842105264,73.63,1980
1980-09-18,23.894736842105264,72.04315789473684,1980
1980-09-19,24.904761904761905,68.49333333333333,1980
1980-09-20,26.17391304347826,71.86782608695653,1980
1980-09-21,26.55,76.6535,1980
1980-09-22,26.6,74.852,1980
1980-09-23,26.09090909090909,76.12409090909091,1980
1980-09-24,24.842105263157894,66.80894736842104,1980
1980-09-25,23.761904761904763,66.24714285714286,1980
1980-09-26,22.09090909090909,72.52772727272728,1980
1980-09-27,23.85,72.042,1980
1980-09-28,25.4,68.933,1980
1980-09-29,25.526315789473685,75.11210526315789,1980
1980-09-30,23.263157894736842,80.24157894736842,1980
1980-10-01,22.3125,77.4675,1980
1980-10-02,22.05263157894737,71.71105263157895,1980
1980-10-03,22.181818181818183,72.46818181818182,1980
1980-10-04,22.9,69.2485,1980
1980-10-05,22.941176470588236,72.11058823529413,1980
1980-10-06,22.25,73.135,1980
1980-10-07,22.40909090909091,73.9240909090909,1980
1980-10-08,23.4,66.98866666666666,1980
1980-10-09,20.68421052631579,70.20052631578947,1980
1980-10-10,18.38095238095238,70.76952380952382,1980
1980-10-11,21.714285714285715,55.50619047619048,1980
1980-10-12,17.772727272727273,62.553636363636365,1980
1980-10-13,17.25,54.584500000000006,1980
1980-10-14,18.88888888888889,57.89833333333334,1980
1980-10-15,21.8,69.1795,1980
1980-10-16,23.444444444444443,72.43444444444444,1980
1980-10-17,21.210526315789473,59.7321052631579,1980
1980-10-18,17.0,60.511,1980
1980-10-19,15.695652173913043,63.40130434782609,1980
1980-10-20,15.4,76.4505,1980
1980-10-21,16.476190476190474,71.59571428571428,1980
1980-10-22,15.055555555555555,71.88444444444445,1980
1980-10-23,15.428571428571429,77.4004761904762,1980
1980-10-24,16.047619047619047,79.32714285714285,1980
1980-10-25,16.94736842105263,76.00684210526316,1980
1980-10-26,15.0625,81.0125,1980
1980-10-27,17.166666666666668,78.16888888888889,1980
1980-10-28,17.391304347826086,84.80565217391305,1980
1980-10-29,16.75,84.771,1980
1980-10-30,17.58823529411765,77.52117647058823,1980
1980-10-31,17.36842105263158,78.66157894736841,1980
1980-11-01,16.2,85.896,1980
1980-11-02,16.294117647058822,82.09470588235294,1980
1980-11-03,18.0,74.06157894736843,1980
1980-11-04,21.125,61.431875,1980
1980-11-05,19.09090909090909,75.37045454545455,1980
1980-11-06,16.130434782608695,67.39,1980
1980-11-07,16.391304347826086,66.81739130434782,1980
1980-11-08,17.944444444444443,62.11611111111111,1980
1980-11-09,20.526315789473685,49.41842105263158,1980
1980-11-10,18.0,65.28368421052632,1980
1980-11-11,16.363636363636363,71.93272727272728,1980
1980-11-12,17.904761904761905,62.25619047619047,1980
1980-11-13,17.5,78.81222222222223,1980
1980-11-14,16.36842105263158,77.91263157894737,1980
1980-11-15,15.35,83.9995,1980
1980-11-16,16.333333333333332,84.78777777777778,1980
1980-11-17,16.476190476190474,86.44666666666666,1980
1980-11-18,17.227272727272727,87.73681818181818,1980
1980-11-19,16.272727272727273,76.58,1980
1980-11-20,15.294117647058824,80.43176470588234,1980
1980-11-21,14.45,84.811,1980
1980-11-22,14.333333333333334,86.58666666666666,1980
1980-11-23,13.882352941176471,84.86470588235295,1980
1980-11-24,13.9,80.8135,1980
1980-11-25,15.421052631578947,76.36842105263158,1980
1980-11-26,15.333333333333334,75.6661111111111,1980
1980-11-27,13.6,69.44500000000001,1980
1980-11-28,10.454545454545455,80.62818181818182,1980
1980-11-29,9.4,78.196,1980
1980-11-30,4.666666666666667,87.11888888888889,1980
1980-12-01,7.684210526315789,75.19947368421053,1980
1980-12-02,7.9523809523809526,79.79857142857142,1980
1980-12-03,9.05,77.761,1980
1980-12-04,9.15,79.4715,1980
1980-12-05,9.55,83.23150000000001,1980
1980-12-06,11.894736842105264,69.72473684210526,1980
1980-12-07,11.863636363636363,67.37772727272727,1980
1980-12-08,10.25,75.67949999999999,1980
1980-12-09,8.85,62.489999999999995,1980
1980-12-10,8.636363636363637,64.45,1980
1980-12-11,6.954545454545454,75.02727272727273,1980
1980-12-12,8.11111111111111,71.79333333333334,1980
1980-12-13,9.45,79.56,1980
1980-12-14,10.0,81.65434782608695,1980
1980-12-15,9.117647058823529,72.11235294117648,1980
1980-12-16,8.619047619047619,70.76190476190476,1980
1980-12-17,9.05,83.885,1980
1980-12-18,10.823529411764707,91.74,1980
1980-12-19,9.380952380952381,78.74380952380952,1980
1980-12-20,7.391304347826087,85.07043478260869,1980
1980-12-21,11.55,77.33500000000001,1980
1980-12-22,10.777777777777779,70.75611111111112,1980
1980-12-23,10.222222222222221,63.88333333333334,1980
1980-12-24,11.65,79.065,1980
1980-12-25,12.454545454545455,79.07318181818181,1980
1980-12-26,12.454545454545455,68.00818181818182,1980
1980-12-27,11.238095238095237,64.74285714285713,1980
1980-12-28,11.619047619047619,73.67,1980
1980-12-29,14.791666666666666,82.12708333333333,1980
1980-12-30,13.818181818181818,80.52681818181817,1980
1980-12-31,12.368421052631579,85.03736842105263,1980
1981-01-01,12.15,72.15700000000001,1981
1981-01-02,12.227272727272727,68.77045454545454,1981
1981-01-03,11.68421052631579,74.95105263157895,1981
1981-01-04,12.65,71.83,1981
1981-01-05,12.35,63.37949999999999,1981
1981-01-06,10.75,73.00750000000001,1981
1981-01-07,9.8,73.765,1981
1981-01-08,2.2857142857142856,83.31476190476191,1981
1981-01-09,2.8333333333333335,83.73291666666667,1981
1981-01-10,6.0476190476190474,76.58904761904762,1981
1981-01-11,7.947368421052632,78.99736842105263,1981
1981-01-12,9.3,65.917,1981
1981-01-13,7.35,78.667,1981
1981-01-14,6.2631578947368425,78.67105263157895,1981
